shipment_id,created_date,shipped_date,delivered_date,sender_country,origin_center,destination_region,weight_grams,shipment_type,delivery_status,delay_reason,distance_km,return_reason,customer_rating,is_holiday_season
686,2024-08-23,2024-08-25,2024-08-27,LT,Kaunas,Kaunas,186,Standard,Delivered,None,331,,5,False
687,2024-09-19,2024-09-19,2024-09-24,LT,Klaipeda,Kaunas,4980,Express,Delayed,Weather,340,,3,False
688,2024-01-30,2024-01-31,2024-02-03,LT,Siauliai,Vilnius,3581,Express,Delivered,None,23,,1,False
689,2024-04-15,2024-04-15,2024-04-16,LT,Panevezys,Kaunas,3722,Registered,Delivered,None,244,,4,False
690,2024-01-13,2024-01-14,2024-01-16,LT,Vilnius,Klaipeda,3438,Registered,Delivered,None,104,,5,False
691,2024-07-08,2024-07-08,2024-07-11,LT,Panevezys,Panevezys,4876,Standard,Delivered,None,330,,5,False
692,2024-06-26,2024-06-28,2024-07-02,LT,Panevezys,Siauliai,1043,Registered,Delivered,None,212,,4,False
693,2024-02-25,2024-02-26,2024-02-29,LT,Panevezys,Panevezys,3652,Registered,Delivered,None,181,,2,False
694,2024-09-23,2024-09-23,2024-09-24,LT,Vilnius,Siauliai,4078,Express,Delivered,None,145,,4,False
695,2024-12-01,2024-12-02,2024-12-03,LT,Klaipeda,Siauliai,3970,Standard,Delivered,None,122,,5,True
696,2024-10-27,2024-10-28,2024-10-31,LT,Kaunas,Kaunas,3284,Standard,Delivered,None,215,,5,False
697,2024-06-15,2024-06-16,2024-06-18,LT,Panevezys,Panevezys,371,Express,Delivered,None,273,,4,False
698,2024-10-03,2024-10-05,2024-10-08,LT,Panevezys,Kaunas,2550,Express,Delivered,None,195,,2,False
699,2024-07-27,2024-07-27,2024-07-28,LT,Vilnius,Kaunas,782,Registered,Delivered,None,347,,5,False
700,2024-04-29,2024-05-01,2024-05-05,LT,Siauliai,Siauliai,2647,Express,Delivered,None,347,,2,False
701,2024-08-05,2024-08-06,2024-08-08,LT,Vilnius,Siauliai,2997,EMS,Delivered,None,294,,1,False
702,2024-12-21,2024-12-23,2024-12-26,LT,Panevezys,Vilnius,965,EMS,Delivered,None,331,,3,True
703,2024-09-08,2024-09-09,2024-09-11,LT,Kaunas,Kaunas,648,Registered,Delivered,None,81,,4,False
704,2024-12-13,2024-12-14,2024-12-17,LT,Kaunas,Kaunas,121,Registered,Delivered,None,85,,3,True
705,2024-11-24,2024-11-24,2024-11-25,LT,Kaunas,Klaipeda,3272,Express,Delivered,None,83,,1,True
706,2024-10-22,2024-10-22,2024-10-24,LT,Vilnius,Kaunas,4366,Standard,Delivered,None,25,,4,False
707,2024-10-14,2024-10-16,,LT,Kaunas,Kaunas,2327,Standard,Lost,Weather,42,,1,False
708,2024-04-20,2024-04-21,2024-04-22,LT,Panevezys,Siauliai,2635,Registered,Delivered,None,73,,1,False
709,2024-06-07,2024-06-09,2024-06-10,LT,Siauliai,Kaunas,2398,Standard,Delivered,None,81,,1,False
710,2024-05-10,2024-05-12,2024-05-15,LT,Vilnius,Vilnius,3573,Registered,Delivered,None,206,,4,False
711,2024-06-20,2024-06-22,2024-06-26,LT,Klaipeda,Klaipeda,2341,Registered,Delivered,None,312,,2,False
712,2024-10-06,2024-10-06,2024-10-07,LT,Siauliai,Kaunas,3603,EMS,Delivered,None,57,,3,False
713,2024-01-15,2024-01-16,2024-01-18,LT,Kaunas,Kaunas,142,Standard,Delivered,None,214,,4,False
714,2024-01-29,2024-01-29,2024-02-02,LT,Vilnius,Panevezys,2786,Registered,Delivered,None,69,,4,False
715,2024-06-30,2024-06-30,2024-07-01,LT,Kaunas,Klaipeda,2421,Registered,Delivered,None,218,,4,False
716,2024-04-20,2024-04-20,2024-04-21,LT,Vilnius,Panevezys,803,Express,Delivered,None,182,,4,False
717,2024-07-13,2024-07-13,2024-07-17,LT,Klaipeda,Klaipeda,2473,Express,Delivered,None,296,,4,False
718,2024-03-20,2024-03-22,2024-03-25,LT,Panevezys,Kaunas,513,EMS,Delivered,None,323,,1,False
719,2024-03-21,2024-03-22,2024-03-23,LT,Klaipeda,Vilnius,1166,Registered,Delivered,None,70,,3,False
720,2024-05-03,2024-05-05,2024-05-09,LT,Klaipeda,Siauliai,3743,Standard,Delivered,None,204,,5,False
721,2024-05-27,2024-05-28,,LT,Siauliai,Siauliai,4135,EMS,Returned,Weather,291,Address incorrect,4,False
722,2024-02-06,2024-02-07,2024-02-08,LT,Panevezys,Panevezys,2559,Standard,Delivered,None,51,,1,False
723,2024-07-07,2024-07-09,2024-07-13,LT,Kaunas,Vilnius,1800,Registered,Delivered,None,43,,2,False
724,2024-06-01,2024-06-03,2024-06-04,LT,Vilnius,Panevezys,2035,Express,Delivered,None,129,,5,False
725,2024-07-12,2024-07-12,2024-07-13,LT,Kaunas,Kaunas,2347,Standard,Delivered,None,246,,2,False
726,2024-04-29,2024-05-01,2024-05-04,LT,Kaunas,Kaunas,4581,Express,Delivered,None,326,,5,False
727,2024-06-14,2024-06-14,2024-06-16,LT,Klaipeda,Vilnius,1901,Registered,Delivered,None,216,,1,False
728,2024-05-12,2024-05-14,2024-05-18,LT,Kaunas,Siauliai,4786,Standard,Delivered,None,177,,2,False
729,2024-12-30,2024-12-31,2025-01-01,LT,Siauliai,Siauliai,332,Express,Delivered,None,279,,3,True
730,2024-12-18,2024-12-19,2024-12-21,LT,Vilnius,Kaunas,1212,EMS,Delivered,None,176,,2,True
731,2024-08-30,2024-08-30,,LT,Panevezys,Siauliai,2447,Standard,Returned,Sorting issue,70,Damaged,2,False
732,2024-05-17,2024-05-19,2024-05-20,LT,Vilnius,Klaipeda,4186,Standard,Delivered,None,311,,2,False
733,2024-06-11,2024-06-13,2024-06-14,LT,Klaipeda,Siauliai,243,EMS,Delivered,None,224,,5,False
734,2024-10-08,2024-10-08,2024-10-10,LT,Siauliai,Vilnius,4029,EMS,Delivered,None,127,,4,False
735,2024-08-21,2024-08-23,2024-08-25,LT,Panevezys,Panevezys,1733,Registered,Delivered,None,218,,2,False
736,2024-12-20,2024-12-20,2024-12-22,LT,Panevezys,Klaipeda,2390,Express,Delivered,None,267,,2,True
737,2024-04-18,2024-04-19,2024-04-21,LT,Panevezys,Siauliai,879,EMS,Delivered,None,153,,2,False
738,2024-03-21,2024-03-23,2024-03-25,LT,Siauliai,Siauliai,4993,EMS,Delivered,None,210,,4,False
739,2024-02-21,2024-02-21,2024-02-23,LT,Siauliai,Klaipeda,1529,Express,Delivered,None,260,,2,False
740,2024-07-02,2024-07-04,2024-07-08,LT,Klaipeda,Siauliai,3028,Express,Delivered,None,218,,4,False
741,2024-05-15,2024-05-15,2024-05-19,LT,Vilnius,Klaipeda,2550,Express,Delivered,None,162,,3,False
742,2024-01-09,2024-01-11,2024-01-17,LT,Kaunas,Siauliai,4786,EMS,Delayed,Weather,147,,2,False
743,2024-07-20,2024-07-22,2024-07-26,LT,Klaipeda,Klaipeda,1253,Registered,Delivered,None,112,,3,False
744,2024-08-17,2024-08-17,2024-08-19,LT,Siauliai,Vilnius,2702,Express,Delivered,None,49,,5,False
745,2024-09-21,2024-09-22,2024-09-27,LT,Vilnius,Kaunas,1260,EMS,Delayed,Sorting issue,318,,3,False
746,2024-07-17,2024-07-18,2024-07-21,LT,Panevezys,Klaipeda,1601,EMS,Delivered,None,291,,5,False
747,2024-07-29,2024-07-30,2024-07-31,LT,Panevezys,Panevezys,1776,Express,Delivered,None,297,,5,False
748,2024-06-30,2024-06-30,2024-07-06,LT,Siauliai,Panevezys,1695,Express,Delayed,Weather,114,,4,False
749,2024-04-09,2024-04-09,2024-04-17,LT,Panevezys,Vilnius,1466,EMS,Delayed,Address error,210,,2,False
750,2024-06-24,2024-06-25,2024-06-27,LT,Kaunas,Klaipeda,1539,Express,Delivered,None,222,,4,False
751,2024-02-08,2024-02-10,2024-02-16,LT,Siauliai,Siauliai,4475,Express,Delayed,High volume,192,,3,False
752,2024-12-07,2024-12-09,2024-12-11,LT,Vilnius,Siauliai,2715,Standard,Delivered,None,33,,1,True
753,2024-11-16,2024-11-18,2024-11-23,LT,Panevezys,Vilnius,990,EMS,Delayed,Weather,278,,3,True
754,2024-05-18,2024-05-18,2024-05-25,LT,Vilnius,Klaipeda,1595,Standard,Delayed,Sorting issue,141,,1,False
755,2024-11-03,2024-11-03,2024-11-06,LT,Vilnius,Kaunas,1259,Registered,Delivered,None,299,,4,True
756,2024-03-08,2024-03-10,2024-03-17,LT,Kaunas,Klaipeda,4002,EMS,Delayed,Weather,190,,1,False
757,2024-03-27,2024-03-29,2024-04-02,LT,Panevezys,Siauliai,4217,Registered,Delivered,None,283,,1,False
758,2024-04-25,2024-04-25,2024-04-29,LT,Panevezys,Panevezys,3717,Standard,Delivered,None,9,,2,False
759,2024-02-21,2024-02-23,2024-02-24,LT,Siauliai,Klaipeda,1584,EMS,Delivered,None,335,,5,False
760,2024-04-17,2024-04-19,2024-04-22,LT,Siauliai,Vilnius,3152,EMS,Delayed,Sorting issue,27,,2,False
761,2024-03-10,2024-03-10,2024-03-12,LT,Kaunas,Vilnius,3637,EMS,Delivered,None,222,,5,False
762,2024-07-12,2024-07-13,2024-07-16,LT,Panevezys,Vilnius,1856,Standard,Delivered,None,28,,4,False
763,2024-01-02,2024-01-04,2024-01-07,LT,Kaunas,Klaipeda,3699,Registered,Delayed,High volume,193,,4,False
764,2024-09-13,2024-09-13,2024-09-16,LT,Vilnius,Kaunas,2562,Registered,Delivered,None,46,,3,False
765,2024-12-22,2024-12-24,2024-12-26,LT,Vilnius,Panevezys,3764,EMS,Delivered,None,31,,4,True
766,2024-03-30,2024-03-30,2024-04-01,LT,Siauliai,Siauliai,4077,Standard,Delivered,None,160,,1,False
767,2024-08-20,2024-08-20,2024-08-24,LT,Vilnius,Kaunas,2706,Registered,Delivered,None,30,,3,False
768,2024-01-17,2024-01-19,2024-01-24,LT,Kaunas,Vilnius,1221,Registered,Delayed,Address error,301,,5,False
769,2024-10-19,2024-10-19,2024-10-20,LT,Kaunas,Klaipeda,931,Express,Delivered,None,116,,2,False
770,2024-12-30,2024-12-30,2025-01-01,LT,Kaunas,Kaunas,3705,Registered,Delivered,None,189,,3,True
771,2024-10-30,2024-10-31,2024-11-04,LT,Vilnius,Klaipeda,1856,Registered,Delivered,None,87,,1,False
772,2024-06-26,2024-06-27,2024-06-30,LT,Siauliai,Siauliai,1107,Registered,Delivered,None,43,,4,False
773,2024-05-10,2024-05-10,2024-05-13,LT,Klaipeda,Kaunas,2737,Express,Delivered,None,191,,2,False
774,2024-09-17,2024-09-17,,LT,Vilnius,Kaunas,1686,EMS,Returned,Weather,53,Address incorrect,1,False
775,2024-07-20,2024-07-20,2024-07-21,LT,Klaipeda,Klaipeda,1544,Standard,Delivered,None,104,,1,False
776,2024-04-11,2024-04-13,2024-04-14,LT,Klaipeda,Panevezys,2237,Standard,Delivered,None,282,,5,False
777,2024-09-20,2024-09-22,2024-09-24,LT,Klaipeda,Siauliai,1679,Standard,Delivered,None,252,,1,False
778,2024-09-24,2024-09-24,2024-09-25,LT,Vilnius,Vilnius,366,EMS,Delivered,None,91,,4,False
779,2024-05-29,2024-05-29,2024-06-01,LT,Klaipeda,Klaipeda,3050,Registered,Delivered,None,189,,2,False
780,2024-01-23,2024-01-23,2024-01-26,LT,Vilnius,Kaunas,1711,Express,Delivered,None,56,,2,False
781,2024-12-17,2024-12-18,2024-12-19,LT,Panevezys,Siauliai,3781,Registered,Delivered,None,328,,5,True
782,2024-05-11,2024-05-12,2024-05-18,LT,Klaipeda,Siauliai,566,Registered,Delayed,Sorting issue,92,,1,False
783,2024-02-14,2024-02-15,2024-02-17,LT,Siauliai,Vilnius,2904,Registered,Delivered,None,107,,3,False
784,2024-08-28,2024-08-29,2024-09-03,LT,Vilnius,Vilnius,3216,Standard,Delayed,High volume,172,,4,False
785,2024-07-14,2024-07-16,,LT,Vilnius,Panevezys,579,Registered,Returned,Sorting issue,260,Recipient unavailable,5,False
786,2024-04-28,2024-04-30,2024-05-05,LT,Klaipeda,Klaipeda,1442,Standard,Delayed,Sorting issue,137,,1,False
787,2024-04-25,2024-04-26,,LT,Klaipeda,Kaunas,3293,Express,Returned,Weather,324,Recipient unavailable,4,False
788,2024-10-04,2024-10-04,2024-10-05,LT,Panevezys,Panevezys,3892,EMS,Delivered,None,192,,2,False
789,2024-03-14,2024-03-15,2024-03-21,LT,Klaipeda,Kaunas,2930,EMS,Delayed,Weather,264,,2,False
790,2024-04-19,2024-04-21,2024-04-22,LT,Siauliai,Kaunas,1850,Standard,Delivered,None,165,,2,False
791,2024-10-22,2024-10-23,2024-10-29,LT,Siauliai,Siauliai,3264,Express,Delayed,Address error,7,,3,False
792,2024-10-24,2024-10-25,2024-10-26,LT,Vilnius,Vilnius,3432,Express,Delivered,None,33,,2,False
793,2024-04-27,2024-04-28,,LT,Kaunas,Vilnius,99,Express,Returned,Sorting issue,124,Damaged,4,False
794,2024-04-09,2024-04-11,2024-04-14,LT,Kaunas,Siauliai,1798,Registered,Delivered,None,137,,5,False
795,2024-03-15,2024-03-17,,LT,Panevezys,Panevezys,933,EMS,Returned,Weather,174,Address incorrect,1,False
796,2024-09-04,2024-09-04,2024-09-05,LT,Panevezys,Siauliai,1645,Standard,Delivered,None,266,,3,False
797,2024-03-10,2024-03-12,2024-03-14,LT,Siauliai,Kaunas,2725,Express,Delivered,None,310,,5,False
798,2024-10-12,2024-10-12,2024-10-13,LT,Siauliai,Kaunas,2805,EMS,Delivered,None,293,,2,False
799,2024-08-05,2024-08-05,,LT,Vilnius,Kaunas,4107,EMS,Returned,High volume,155,Address incorrect,4,False
800,2024-08-19,2024-08-21,2024-08-26,LT,Panevezys,Klaipeda,671,Standard,Delayed,Sorting issue,242,,1,False
801,2024-01-08,2024-01-09,2024-01-10,LT,Siauliai,Vilnius,2912,Standard,Delivered,None,33,,4,False
802,2024-04-09,2024-04-09,2024-04-12,LT,Kaunas,Panevezys,1615,Standard,Delivered,None,124,,3,False
803,2024-10-19,2024-10-21,2024-10-27,LT,Panevezys,Kaunas,249,EMS,Delayed,Address error,142,,5,False
804,2024-11-04,2024-11-04,,LT,Kaunas,Klaipeda,4435,Registered,Lost,Weather,177,,2,True
805,2024-01-31,2024-02-02,2024-02-06,LT,Vilnius,Kaunas,1851,Standard,Delivered,None,276,,1,False
806,2024-02-10,2024-02-12,2024-02-14,LT,Klaipeda,Siauliai,1751,EMS,Delivered,None,146,,5,False
807,2024-12-27,2024-12-28,2024-12-31,LT,Siauliai,Vilnius,4198,Registered,Delivered,None,159,,1,True
808,2024-10-19,2024-10-19,2024-10-28,LT,Panevezys,Siauliai,3409,Registered,Delayed,Address error,196,,1,False
809,2024-11-06,2024-11-06,2024-11-10,LT,Panevezys,Kaunas,2039,EMS,Delivered,None,56,,5,True
810,2024-11-19,2024-11-20,2024-11-24,LT,Siauliai,Klaipeda,2791,Standard,Delivered,None,190,,4,True
811,2024-06-09,2024-06-09,2024-06-10,LT,Siauliai,Klaipeda,1679,Registered,Delivered,None,138,,5,False
812,2024-12-26,2024-12-28,2024-12-31,LT,Klaipeda,Vilnius,3762,Express,Delivered,None,282,,4,True
813,2024-09-05,2024-09-07,2024-09-09,LT,Vilnius,Panevezys,1950,Standard,Delivered,None,326,,2,False
814,2024-02-07,2024-02-08,2024-02-11,LT,Panevezys,Kaunas,1484,Registered,Delivered,None,231,,2,False
815,2024-05-17,2024-05-18,2024-05-23,LT,Vilnius,Panevezys,4445,Standard,Delayed,Address error,236,,4,False
816,2024-01-03,2024-01-04,2024-01-07,LT,Klaipeda,Siauliai,1807,Express,Delivered,None,221,,3,False
817,2024-11-20,2024-11-22,2024-11-23,LT,Klaipeda,Klaipeda,3711,Registered,Delivered,None,83,,2,True
818,2024-05-20,2024-05-22,2024-05-25,LT,Vilnius,Kaunas,4572,Express,Delivered,None,295,,5,False
819,2024-03-26,2024-03-26,,LT,Kaunas,Vilnius,2844,EMS,Returned,Weather,70,Address incorrect,5,False
820,2024-12-16,2024-12-16,2024-12-20,LT,Kaunas,Klaipeda,3928,Express,Delivered,None,312,,5,True
821,2024-12-25,2024-12-25,2024-12-28,LT,Klaipeda,Panevezys,3287,Express,Delivered,None,189,,1,True
822,2024-09-11,2024-09-11,2024-09-15,LT,Panevezys,Siauliai,3798,Registered,Delivered,None,246,,5,False
823,2024-09-10,2024-09-10,2024-09-11,LT,Kaunas,Kaunas,1492,EMS,Delivered,None,225,,4,False
824,2024-08-18,2024-08-19,2024-08-20,LT,Klaipeda,Kaunas,2806,Standard,Delivered,None,152,,2,False
825,2024-05-09,2024-05-09,2024-05-13,LT,Klaipeda,Siauliai,1178,Express,Delivered,None,20,,2,False
826,2024-02-22,2024-02-23,2024-02-27,LT,Siauliai,Panevezys,2462,EMS,Delivered,None,40,,3,False
827,2024-07-03,2024-07-05,2024-07-08,LT,Kaunas,Klaipeda,4569,Express,Delivered,None,23,,4,False
828,2024-04-17,2024-04-18,2024-04-21,LT,Siauliai,Vilnius,169,Standard,Delivered,None,66,,3,False
829,2024-04-12,2024-04-13,2024-04-14,LT,Panevezys,Panevezys,472,Express,Delivered,None,16,,5,False
830,2024-03-17,2024-03-17,2024-03-18,LT,Kaunas,Vilnius,1385,Registered,Delivered,None,180,,1,False
831,2024-05-23,2024-05-23,2024-05-24,LT,Klaipeda,Klaipeda,4769,EMS,Delivered,None,112,,4,False
832,2024-08-08,2024-08-09,2024-08-10,LT,Klaipeda,Kaunas,4814,Standard,Delivered,None,84,,2,False
833,2024-10-08,2024-10-09,,LT,Vilnius,Klaipeda,193,Express,Returned,Weather,204,Recipient unavailable,1,False
834,2024-07-31,2024-07-31,2024-08-03,LT,Klaipeda,Klaipeda,3540,Registered,Delivered,None,168,,3,False
835,2024-02-16,2024-02-18,2024-02-21,LT,Vilnius,Siauliai,148,Standard,Delayed,Address error,271,,4,False
836,2024-07-01,2024-07-03,2024-07-06,LT,Klaipeda,Panevezys,4577,Registered,Delivered,None,166,,2,False
837,2024-12-07,2024-12-09,2024-12-11,LT,Vilnius,Klaipeda,1366,Standard,Delivered,None,283,,4,True
838,2024-09-30,2024-09-30,2024-10-04,LT,Panevezys,Siauliai,3778,Registered,Delivered,None,145,,2,False
839,2024-07-10,2024-07-10,2024-07-13,LT,Panevezys,Kaunas,509,Standard,Delivered,None,96,,5,False
840,2024-05-20,2024-05-22,2024-05-24,LT,Kaunas,Panevezys,1083,Standard,Delivered,None,163,,5,False
841,2024-03-10,2024-03-10,2024-03-12,LT,Klaipeda,Siauliai,4925,Standard,Delivered,None,227,,4,False
842,2024-01-17,2024-01-17,2024-01-19,LT,Klaipeda,Klaipeda,2299,EMS,Delivered,None,171,,1,False
843,2024-03-19,2024-03-19,2024-03-23,LT,Klaipeda,Vilnius,3163,Registered,Delivered,None,314,,5,False
844,2024-03-18,2024-03-18,2024-03-19,LT,Siauliai,Klaipeda,3175,Express,Delivered,None,304,,2,False
845,2024-12-12,2024-12-13,2024-12-14,LT,Vilnius,Klaipeda,1449,Registered,Delivered,None,174,,5,True
846,2024-06-17,2024-06-18,2024-06-19,LT,Kaunas,Klaipeda,3515,Standard,Delivered,None,184,,1,False
847,2024-08-28,2024-08-30,2024-09-03,LT,Panevezys,Siauliai,1603,Registered,Delayed,High volume,163,,1,False
848,2024-12-24,2024-12-25,2024-12-28,LT,Vilnius,Siauliai,3945,EMS,Delivered,None,276,,3,True
849,2024-09-21,2024-09-23,2024-09-25,LT,Klaipeda,Panevezys,1096,EMS,Delivered,None,201,,5,False
850,2024-05-10,2024-05-10,2024-05-13,LT,Siauliai,Vilnius,422,EMS,Delivered,None,61,,1,False
851,2024-08-29,2024-08-31,2024-09-04,LT,Siauliai,Panevezys,1201,Standard,Delivered,None,241,,2,False
852,2024-01-27,2024-01-29,2024-02-01,LT,Kaunas,Vilnius,469,Registered,Delivered,None,138,,2,False
853,2024-07-08,2024-07-09,2024-07-16,LT,Siauliai,Siauliai,1436,Standard,Delayed,Address error,322,,2,False
854,2024-10-29,2024-10-29,2024-10-30,LT,Vilnius,Kaunas,1500,Registered,Delivered,None,159,,4,False
855,2024-12-01,2024-12-01,2024-12-05,LT,Vilnius,Siauliai,2591,Standard,Delivered,None,103,,3,True
856,2024-09-12,2024-09-12,,LT,Kaunas,Panevezys,2249,Standard,Returned,Sorting issue,152,Address incorrect,4,False
857,2024-10-17,2024-10-18,2024-10-21,LT,Kaunas,Klaipeda,4777,Express,Delivered,None,153,,1,False
858,2024-10-09,2024-10-11,2024-10-14,LT,Kaunas,Siauliai,3067,Express,Delivered,None,68,,1,False
859,2024-07-03,2024-07-05,,LT,Vilnius,Kaunas,1625,EMS,Returned,High volume,208,Recipient unavailable,1,False
860,2024-04-30,2024-05-01,2024-05-04,LT,Vilnius,Vilnius,2577,Express,Delivered,None,181,,4,False
861,2024-05-31,2024-06-01,2024-06-05,LT,Klaipeda,Kaunas,4096,Express,Delayed,Sorting issue,182,,3,False
862,2024-01-14,2024-01-15,2024-01-19,LT,Siauliai,Panevezys,1222,Registered,Delivered,None,7,,5,False
863,2024-08-05,2024-08-06,,LT,Panevezys,Vilnius,134,Express,Returned,Sorting issue,58,Damaged,3,False
864,2024-05-09,2024-05-09,2024-05-12,LT,Kaunas,Klaipeda,2437,Standard,Delivered,None,42,,4,False
865,2024-04-12,2024-04-13,2024-04-14,LT,Panevezys,Kaunas,1468,EMS,Delivered,None,84,,3,False
866,2024-08-03,2024-08-03,2024-08-07,LT,Klaipeda,Panevezys,1416,Registered,Delivered,None,53,,5,False
867,2024-12-11,2024-12-13,,LT,Kaunas,Klaipeda,2618,Registered,Returned,High volume,98,Damaged,3,True
868,2024-04-14,2024-04-15,,LT,Kaunas,Klaipeda,4810,Express,Returned,Sorting issue,94,Damaged,1,False
869,2024-04-23,2024-04-24,2024-04-27,LT,Vilnius,Vilnius,3484,Standard,Delivered,None,218,,1,False
870,2024-12-09,2024-12-11,2024-12-13,LT,Vilnius,Vilnius,1622,Registered,Delivered,None,154,,4,True
871,2024-02-04,2024-02-06,2024-02-08,LT,Vilnius,Panevezys,2376,Registered,Delivered,None,45,,5,False
872,2024-04-03,2024-04-05,2024-04-09,LT,Kaunas,Siauliai,1712,Standard,Delivered,None,248,,1,False
873,2024-07-12,2024-07-12,2024-07-13,LT,Panevezys,Panevezys,4376,Registered,Delivered,None,11,,4,False
874,2024-06-03,2024-06-05,2024-06-06,LT,Vilnius,Klaipeda,1313,Registered,Delivered,None,29,,4,False
875,2024-05-30,2024-06-01,2024-06-03,LT,Klaipeda,Panevezys,3979,Registered,Delivered,None,161,,4,False
876,2024-02-02,2024-02-02,2024-02-04,LT,Kaunas,Kaunas,2871,EMS,Delivered,None,279,,2,False
877,2024-08-28,2024-08-29,2024-09-02,LT,Panevezys,Siauliai,4518,Registered,Delayed,High volume,247,,5,False
878,2024-10-16,2024-10-16,2024-10-19,LT,Panevezys,Kaunas,3529,EMS,Delivered,None,311,,2,False
879,2024-11-22,2024-11-23,2024-11-24,LT,Klaipeda,Vilnius,2683,Standard,Delivered,None,243,,1,True
880,2024-02-04,2024-02-06,2024-02-10,LT,Kaunas,Vilnius,3281,Express,Delivered,None,52,,5,False
881,2024-08-21,2024-08-22,2024-08-26,LT,Kaunas,Vilnius,4007,EMS,Delivered,None,104,,3,False
882,2024-01-10,2024-01-11,2024-01-15,LT,Panevezys,Siauliai,1436,Standard,Delivered,None,93,,4,False
883,2024-09-15,2024-09-17,2024-09-21,LT,Klaipeda,Kaunas,864,Standard,Delivered,None,126,,5,False
884,2024-09-26,2024-09-28,2024-09-30,LT,Siauliai,Kaunas,4201,Standard,Delivered,None,100,,4,False
885,2024-08-04,2024-08-06,,LT,Siauliai,Siauliai,4977,Registered,Lost,Weather,56,,5,False
886,2024-10-01,2024-10-01,2024-10-03,LT,Panevezys,Siauliai,2381,Express,Delivered,None,48,,5,False
887,2024-12-30,2025-01-01,2025-01-04,LT,Klaipeda,Kaunas,740,Express,Delivered,None,204,,5,True
888,2024-09-06,2024-09-08,2024-09-09,LT,Kaunas,Vilnius,3586,Express,Delivered,None,106,,5,False
889,2024-10-22,2024-10-22,2024-10-28,LT,Vilnius,Panevezys,4006,Express,Delayed,Sorting issue,345,,2,False
890,2024-06-04,2024-06-06,2024-06-08,LT,Vilnius,Kaunas,4559,Express,Delivered,None,287,,1,False
891,2024-10-03,2024-10-03,2024-10-06,LT,Klaipeda,Klaipeda,1448,Registered,Delivered,None,72,,4,False
892,2024-12-24,2024-12-26,2024-12-28,LT,Kaunas,Panevezys,4210,Express,Delivered,None,340,,1,True
893,2024-04-11,2024-04-13,2024-04-19,LT,Siauliai,Vilnius,3265,EMS,Delayed,Weather,314,,3,False
894,2024-07-20,2024-07-20,2024-07-29,LT,Siauliai,Klaipeda,69,EMS,Delayed,Weather,110,,1,False
895,2024-02-03,2024-02-05,2024-02-08,LT,Vilnius,Siauliai,3227,EMS,Delivered,None,130,,1,False
896,2024-01-01,2024-01-03,2024-01-04,LT,Vilnius,Vilnius,296,Standard,Delivered,None,112,,5,False
897,2024-06-08,2024-06-10,2024-06-11,LT,Panevezys,Panevezys,1761,EMS,Delivered,None,80,,3,False
898,2024-09-03,2024-09-05,,LT,Siauliai,Siauliai,4956,Express,Returned,High volume,24,Recipient unavailable,5,False
899,2024-07-02,2024-07-04,2024-07-05,LT,Kaunas,Siauliai,755,Registered,Delivered,None,332,,4,False
900,2024-09-09,2024-09-09,2024-09-13,LT,Klaipeda,Kaunas,1108,Express,Delivered,None,237,,5,False
901,2024-06-20,2024-06-21,2024-06-25,LT,Vilnius,Klaipeda,2765,EMS,Delivered,None,157,,5,False
902,2024-11-08,2024-11-09,2024-11-12,LT,Siauliai,Klaipeda,115,Express,Delivered,None,283,,4,True
903,2024-04-07,2024-04-09,2024-04-10,LT,Kaunas,Klaipeda,4510,EMS,Delivered,None,297,,1,False
